Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99063,Hamblen (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99067,Hancock (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99069,Hardeman (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99071,Hardin (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99073,Hawkins (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99089,Jefferson (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99093,Knox (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99099,Lawrence (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99105,Loudon (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99107,McMinn (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99109,McNairy (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99117,Marshall (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99121,Meigs (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99123,Monroe (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99127,Moore (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99129,Morgan (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99131,Obion (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99133,Overton (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99137,Pickett (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99141,Putnam (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99143,Rhea (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99145,Roane (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99151,Scott (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99155,Sevier (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99175,Van Buren (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99177,Warren (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99181,Wayne (County),15007
4211,No,No,Yes,Yes,TN,2015/4/2 9:20,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING,2015/2/15 0:01,2015/2/22 23:59,,99185,White (County),15007
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99017,Carroll (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99021,Cheatham (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99043,Dickson (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99047,Fayette (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99075,Haywood (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99081,Hickman (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99083,Houston (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99113,Madison (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99157,Shelby (County),14024
4171,No,No,Yes,Yes,TN,2014/4/11 16:15,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/2 0:00,2014/3/4 0:00,,99167,Tipton (County),14024
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99001,Alamance (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99033,Caswell (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99057,Davidson (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99059,Davie (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99077,Granville (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99081,Guilford (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99135,Orange (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99145,Person (County),14021
4167,No,No,Yes,Yes,NC,2014/3/31 13:45,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/3/6 0:00,2014/3/7 0:00,,99151,Randolph (County),14021
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99003,Aiken (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99005,Allendale (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99009,Bamberg (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99011,Barnwell (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99015,Berkeley (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99017,Calhoun (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99025,Chesterfield (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99027,Clarendon (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99029,Colleton (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99033,Dillon (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99035,Dorchester (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99037,Edgefield (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99041,Florence (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99043,Georgetown (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99049,Hampton (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99051,Horry (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99063,Lexington (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99067,Marion (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99075,Orangeburg (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99081,Saluda (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99085,Sumter (County),14015
4166,No,No,Yes,Yes,SC,2014/3/12 10:35,DR,Severe Ice Storm,SEVERE WINTER STORM,2014/2/10 12:00,2014/2/14 23:59,,99089,Williamsburg (County),14015
